customUser:user_Id,date,cancel_order_clicked(eventcount),cancel_order_clicked(Duration),confirm_order_button(eventcount),confirm_order_button(Duration),coupon_applied_clicked(eventcount),coupon_applied_clicked(Duration),customer_carecall_clicked(eventcount),customer_carecall_clicked(Duration),home_page(eventcount),home_page(Duration),login(eventcount),login(Duration),login_screen_reached(eventcount),login_screen_reached(Duration),notification_dismiss(eventcount),notification_dismiss(Duration),notification_foreground(eventcount),notification_foreground(Duration),notification_open(eventcount),notification_open(Duration),notification_receive(eventcount),notification_receive(Duration),order_page(eventcount),order_page(Duration),order_search_clicked(eventcount),order_search_clicked(Duration),otp_screen_reached(eventcount),otp_screen_reached(Duration),product_category_clicked(eventcount),product_category_clicked(Duration),repeatorder_clicked(eventcount),repeatorder_clicked(Duration),reward_page(eventcount),reward_page(Duration),session_start(eventcount),session_start(Duration),track_page(eventcount),track_page(Duration),user_engagement(eventcount),user_engagement(Duration),Grand Total(eventcount),Grand Total(Duration)
,2024-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,441.569003,2,441.569003
,2024-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,1,0
,2024-03-13,,,,,,,,,,,,,1,0.014001,,,,,,,,,,,,,1,0.001001,,,,,,,1,0,,,1,17.070001,4,17.085003
106913740,2024-04-03,,,1,1.00E-06,,,,,1,2.00E-06,1,2.003991,1,0.013001,,,1,0.003001,,,1,10.509501,,,,,1,0.001001,,,,,,,1,0,1,9.356001333,1,17.533002,10,3.94E+01
106953772,2024-03-31,,,1,1.00E-06,,,,,1,0.002001,1,2.002992,1,0.017001,,,1,0.005001,,,1,83.8765015,,,,,1,0.001001,,,,,,,1,0,1,4.419001,1,3.029334333,10,9.34E+01
106991749,2024-02-18,,,1,0.001001,,,,,,,1,0.225995,,,,,1,0.004001,,,1,1090.077983,,,,,,,,,,,,,,,1,0.001001,1,27.000002,6,1117.309983
,2024-02-19,,,,,,,,,1,0.001001,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,23.810002,1,11.129001,4,34.940004
,2024-02-20,,,,,,,,,,,,,1,0.017001,,,,,,,,,,,,,1,0.005002,1,13.227002,,,,,1,0,,,1,44.897001,5,58.146006
,2024-02-24,1,18.339001,1,0.002002,,,,,,,1,2.012985,1,0.004001,,,1,0.014003,,,1,21.113005,1,0.002002,1,12.829002,1,0.001001,,,1,0.001001,,,1,0,1,41.771006,1,374.326011,13,470.41502
,2024-03-03,1,13.231001,1,0.005002,,,,,1,0.001002,1,2.01198,,,,,1,0.010003,,,1,22.800005,1,0.001001,1,10.798003,,,,,1,0.001001,,,,,1,83.553007,1,187.401008,11,319.813013
,2024-03-05,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,1,0,,,1,22.300002,3,22.300002
,2024-03-07,,,,,,,,,,,,,1,0.011001,,,,,,,,,,,,,1,0.002001,,,,,,,1,0,,,1,16.567001,4,16.580003
,2024-03-10,,,1,0.002001,,,,,,,1,2.011971,,,,,1,0.005001,,,1,18.2664985,,,,,,,,,,,,,1,0,1,5.384501,1,2.348501,7,28.0184735
,2024-03-12,,,,,1,6.184001,,,1,0.001001,,,1,0.005001,,,,,,,,,1,0.001001,1,37.516001,1,1.00E-06,,,1,0.001001,,,1,0,1,25.952003,1,40.116002,10,109.776012
,2024-03-23,,,1,1.00E-06,,,,,1,0.001001,1,2.017991,,,,,1,0.003001,,,1,1029.439987,,,,,,,,,1,0.003002,,,,,1,21.588003,1,5.720002,8,1.06E+03
,2024-03-28,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,1,0
,2024-03-31,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,1,0
,2024-04-04,,,,,,,,,,,,,1,0.017001,,,,,,,1,691.292994,,,,,,,,,,,,,1,0,,,1,9.825001,4,701.134996
,2024-04-06,,,,,,,,,,,,,1,0.017001,,,,,,,,,,,,,1,0.001001,,,,,,,1,0,,,1,67.442997,4,67.460999
,2024-04-11,,,1,0.004001,,,,,1,0.001001,1,2.005975,,,,,1,0.006001,,,1,32.435003,,,,,,,,,1,0.001001,,,,,1,23.653005,1,293.897005,8,352.002992
,2024-04-12,,,,,,,,,1,0.002001,,,,,,,,,,,,,1,0.005003,,,,,,,,,1,0.005001,1,0,1,344.932987,1,38.124004,6,383.068996
,2024-04-13,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,1,0
,2024-04-16,,,,,,,,,,,,,1,0.016001,,,,,,,,,,,,,1,0.001001,,,,,,,1,0,,,,,3,0.017002
110007590,2024-02-27,1,19.161001,1,0.003002,1,7.721001,,,1,0.010009,1,2.03299,1,0.013001,,,,,,,,,1,0.004004,,,1,0.004001,,,1,0.002002,1,1.00E-06,,,1,758.989029,1,144.06101,12,932.001051
,2024-04-20,,,1,1.00E-06,,,,,,,1,2.007991,1,0.013001,1,10.458003,1,0.003001,,,1,16.414004,,,,,1,0.004001,,,1,0.001001,,,1,0,1,0.7255015,1,10.5135015,11,4.01E+01
,2024-05-07,,,,,,,,,,,1,0.28196,1,0.006001,1,3.388001,,,,,1,8.627001,1,1.00E-06,,,1,0.001001,,,,,,,1,0,1,5.538001,1,52.514502,9,70.356468
110027570,2024-04-19,,,1,0.001001,,,,,1,0.001002,1,2.006992,,,,,1,0.004001,,,1,1209.545991,,,,,,,,,,,,,1,0,1,120.551008,1,299.9980055,8,1632.108
110036403,2024-04-10,1,137.227,1,0.001001,,,1,0.060001,1,0.007006,1,2.005989,,,,,1,0.026003,,,1,156.615003,1,0.007006,1,3.481001,,,,,,,1,0.002001,,,1,1015.413021,1,2656.076011,12,3970.921043
,2024-04-11,1,38.528001,1,0.004001,,,1,0.049001,1,0.001001666667,,,,,,,1,0.0195015,1,1254.786994,1,156.757002,1,1.00E-06,,,,,,,,,,,1,0,1,139.707254,1,244.4407518,11,1834.293509
,2024-04-12,,,,,,,1,0.053001,1,0.004002,,,,,,,,,,,,,1,0.001001,,,,,,,1,0.001001,,,1,0,1,143.243004,1,3.602002,7,146.904011
110047955,2024-03-03,,,,,,,,,,,1,2.008992,,,,,,,,,,,,,,,,,,,,,1,0.002001,,,1,5.011001,1,12.690001,4,19.711995
,2024-03-12,,,,,,,,,,,1,2.013992,1,0.009001,,,,,,,,,,,,,1,0.001001,,,,,1,1.00E-06,1,0,1,12.278001,1,28.990001,7,43.291997
,2024-03-20,,,,,,,,,,,1,2.016992,1,0.040001,,,,,,,,,,,,,1,0.001001,,,,,,,1,0,,,1,14.551002,5,16.608996
110048612,2024-05-08,,,1,0.001001,,,,,1,1.00E-06,1,201.432,,,,,1,0.003001,,,1,486.2964995,,,,,,,,,,,,,1,0,1,903.667005,1,945.0350065,8,2536.434514
,2024-05-09,,,,,,,,,1,0.001001,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,102.460002,1,2.439001,4,104.900004
110060382,2024-04-22,,,1,0.004002,,,,,1,0.008002,1,0.037985,,,,,1,0.010002,,,1,421.104006,,,,,,,,,,,,,,,1,83.966005,1,359.366009,7,864.496011
,2024-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,7.248001,2,7.248001
,2024-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,14.562001,2,14.562001
110062572,2024-04-02,,,1,0.002001,,,,,,,1,2.007966,,,1,41.187002,1,0.004001,,,1,1675.256988,,,,,,,,,,,,,,,1,1.695001,1,4.427002,7,1724.579961
,2024-04-03,,,,,,,,,,,,,1,0.004001,,,,,,,,,,,,,1,0.001001,,,,,,,1,0,,,,,3,0.005002
110073351,2024-02-23,,,1,0.001001,1,24.475001,,,,,1,2.050987,,,,,1,0.006001,,,1,0.333001,,,,,,,1,5.547001,,,,,1,0,1,0.001001,1,72.6075025,9,105.0214955
,2024-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,25.080001,2,25.080001
,2024-03-12,,,,,,,,,,,,,1,0.025001,,,,,,,,,,,,,,,,,,,,,1,0,,,1,1394.351002,3,1394.376003
,2024-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.749004,,,,,1,0,,,1,16.878501,3,36.627505
,2024-04-01,,,,,,,,,,,,,1,0.003001,,,,,,,,,,,,,1,0.001002,,,,,,,1,0,1,15.180001,,,4,15.184004
110077777,2024-02-22,,,,,,,,,,,,,1,5.069001,,,,,,,,,,,,,,,,,,,,,1,0,,,,,2,5.069001
,2024-04-15,,,1,0.001001,,,,,1,1.00E-06,1,2.008988,1,0.009001,,,1,0.009002,,,1,8.676002,1,2.00E-06,,,1,1.00E-06,,,,,,,1,0,1,42.462006,1,81.743006,11,134.90901
110090162,2024-04-17,,,,,,,,,1,0.001001,1,2.00197,,,,,,,,,,,,,,,,,,,,,1,1.00E-06,,,1,10.452002,1,138.092004,5,150.546978
110093267,2024-03-15,,,,,,,,,1,0.001001,1,2.63749,1,0.011001,,,,,,,1,62.970001,,,,,1,0.003001,,,,,,,,,1,131.9555015,1,28.3225025,7,225.900498
,2024-03-16,,,,,,,,,1,1.00E-06,,,1,0.037001,1,0,,,,,,,,,,,1,1.00E-06,,,,,,,1,0,1,11.320001,1,3.877002,7,1.52E+01
,2024-04-03,,,1,0.001001,,,,,1,0.000501,1,2.02199,1,0.023001,1,683.442001,1,0.004001,,,1,704.7569965,1,0.001001,,,1,0.002001,,,1,0.001001,1,1.00E-06,1,0,1,9.577002667,1,42.575252,14,1442.40575
110093323,2024-03-07,,,1,0.001001,,,,,,,1,2.004992,1,0.004001,,,1,0.002001,,,1,1321.263992,,,,,1,0.001001,,,1,1.00E-06,,,1,0,,,1,7.084001,9,1330.36099
,2024-04-21,,,1,0.001001,,,,,1,0.001001,1,2.002998,1,0.008001,,,1,0.002001,,,1,25.952501,,,,,1,1.00E-06,,,1,1.00E-06,,,1,0,1,298.9670015,1,44.6065015,11,371.541008
110095411,2024-03-29,,,1,0.001002,,,,,,,1,1.995991,1,0.008001,,,1,0.004002,,,1,73.38,,,,,1,1.00E-06,,,1,0.001001,,,1,0,1,70.108976,1,33.782003,10,179.280977
,2024-05-10,,,1,1.00E-06,,,,,,,1,2.015992,1,0.006001,,,1,0.003001,,,1,1426.091987,,,,,1,0.001001,,,1,0.001001,,,1,0,1,0.001001,1,76.775004,10,1.50E+03
,2024-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,24.997002,2,24.997002
110095797,2024-02-16,,,1,1.00E-06,,,,,,,1,2.002992,1,2.016001,,,1,2.00E-06,,,1,820.651996,,,,,1,0.001001,,,,,,,1,0,,,1,10.949002,8,8.36E+02
,2024-02-27,,,1,0.002003,,,,,1,0.002002,1,2.002992,1,2.255001,,,1,0.001005,,,1,383.087963,,,,,1,0.001001,,,,,,,1,0,1,126.421005,1,85.777005,10,599.549977
,2024-03-25,,,1,1.00E-06,,,,,1,1.00E-06,1,2.004992,1,0.006001,,,1,0.002001,,,1,1892.107981,1,1.00E-06,1,6.752001,1,1.00E-06,,,1,1.00E-06,,,1,0,1,54.169005,1,399.475005,13,2.35E+03
,2024-04-23,,,1,0.001003,,,,,1,0.004003,1,2.002992,1,0.008001,,,1,0.009006,,,1,132.717007,,,,,1,1.00E-06,,,1,3.00E-06,,,1,0,1,477.046978,1,634.820005,11,1246.608999
,2024-05-07,,,1,1.00E-06,,,,,,,1,2.003992,1,0.006001,,,1,0.001001,,,1,129.980995,,,,,1,1.00E-06,,,,,,,1,0,1,6.016002,1,321.259003,9,4.59E+02
110097930,2024-03-12,,,1,1.00E-06,,,,,1,0.001003,1,2.002991,,,,,,,,,,,,,,,,,,,,,,,,,1,120.629009,1,75.900006,5,1.99E+02
,2024-03-20,,,,,,,,,,,,,1,0.015001,,,,,,,,,,,,,1,0.002001,,,,,,,1,0,,,,,3,0.017002
110110111,2024-03-19,,,,,,,,,,,1,2.000999,1,0.001001,,,,,,,,,1,1.00E-06,,,1,1.00E-06,,,,,1,0.001001,1,0,1,20.280003,1,48.722994,8,71.006
,2024-03-28,,,1,0.002001,,,,,,,1,2.002999,1,0.004001,,,1,1.233001,,,,,,,,,1,0.001001,,,1,0.001001,,,1,0,1,1.00E-06,1,1782.357981,9,1785.601986
,2024-05-09,,,1,0.003001,1,13.365001,,,,,1,2.000992,,,,,1,0.596001,,,,,,,,,,,,,1,1.00E-06,,,,,1,0.001001,1,62.975014,7,78.941011
110152112,2024-02-27,,,1,0.003001,,,,,,,1,0.105981,1,0.013001,,,1,0.002001,,,1,507.743501,,,,,1,1.00E-06,,,,,,,1,0,1,2.363501,1,40.974994,9,551.205981
110172004,2024-04-12,,,,,,,,,,,1,2.001999,1,0.006001,,,,,,,,,,,,,1,0.002001,,,1,0.001001,,,1,0,,,1,99.685994,6,101.696996
,2024-04-13,,,1,0.001001,,,,,,,,,,,,,1,0.838001,,,,,,,,,,,,,1,0.002001,,,1,0,1,180.835994,1,685.8664985,6,867.5434955
110223205,2024-03-28,,,1,0.001001,,,,,1,1.00E-06,1,2.006978,,,,,1,0.008002,,,1,110.442003,,,,,,,1,1.474001,,,,,,,1,338.400004,1,535.562987,8,987.894977
,2024-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,15.549001,2,15.549001
,2024-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,431.279499,2,431.279499
,2024-04-04,,,,,,,,,1,0.016002,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,49.516004,1,65.033004,4,114.56501
,2024-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,1,0
,2024-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,12.501001,2,12.501001
110233248,2024-03-10,,,1,0.001001,,,,,,,1,2.012994,,,1,3584.432999,1,0.007001,,,1,1786.563002,,,,,,,,,1,0.001001,,,1,0,1,12.733003,1,57.79599933,9,5443.547
,2024-04-22,,,1,0.001001,,,,,,,1,2.020985,,,1,6610.314002,1,0.005001,,,1,15160.019,,,,,,,,,1,0.008002,,,,,1,29.523003,1,78.507005,8,21880.398
,2024-04-30,,,,,,,,,,,1,2.009,1,0.110001,,,,,,,,,,,,,1,0.001001,,,1,0.001001,,,1,0,,,1,62.159001,6,64.280004
,2024-05-01,,,1,0.100001,,,,,1,0.002001,,,,,1,314.940002,1,0.006001,,,1,2135.392494,,,,,,,,,1,0.002001,,,1,0,1,13.156502,1,23.3055015,9,2486.904504
110271009,2024-05-04,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,1,0
110283126,2024-03-01,,,,,,,,,,,1,2.005995,,,,,,,,,,,,,,,,,1,12.947002,,,,,,,,,1,17.836002,3,32.788999
110348357,2024-03-07,,,,,,,,,,,1,2.006992,1,1.416001,,,,,,,,,,,,,1,1.00E-06,,,,,,,1,0,,,1,11.812001,5,15.234995
,2024-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,12.358001,2,12.358001
,2024-03-09,1,79.029003,1,0.003002,,,1,5.765001,1,0.001003,,,,,1,12.263002,1,0.009005,,,1,372.275009,,,,,,,,,1,1.00E-06,,,1,0,1,77.478011,1,105.34101,11,652.164047
,2024-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,1.320001,2,1.320001
,2024-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,1.712001,2,1.712001
,2024-05-08,,,1,0.003002,,,,,,,1,2.000986,1,0.002001,,,1,0.006002,,,1,54.924002,,,,,1,0.001001,,,1,0.003002,,,1,0,1,0.740001,1,555.7429988,10,613.4229958
110361021,2024-04-27,,,1,0.002001,,,,,,,1,2.005992,,,,,1,0.003001,,,1,810.774998,,,,,,,,,,,,,,,,,1,3.457002,5,816.242994
,2024-04-28,,,,,,,,,,,,,,,1,68233.825,,,,,,,,,,,,,,,,,,,,,,,,,1,68233.825
110363639,2024-04-14,,,,,,,,,,,1,2.006991,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67.527003,2,69.533994
110392967,2024-02-28,,,1,0.001001,,,,,,,1,2.004991,,,,,1,0.004002,,,1,561.286969,,,,,,,,,,,,,,,1,8.757004,1,214.182007,6,786.235974
110405194,2024-05-13,,,1,0.001001,,,,,1,0.024001,1,2.000991,,,1,71.423001,1,0.019001,,,1,110.755002,,,,,,,1,20.747002,,,,,,,1,81.718002,1,1032.093006,9,1318.781007
,2024-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,3.221001,2,3.221001
110474643,2024-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,1.004001,2,1.004001
,2024-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,261.864002,2,261.864002
,2024-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,9.676001,2,9.676001
110506502,2024-04-21,,,1,0.003001,,,,,,,1,1.837986,,,,,1,0.613001,1,313.755996,,,,,,,,,,,,,,,,,,,1,164.830997,5,481.040981
,2024-04-24,,,,,,,,,1,1.00E-06,,,,,,,,,,,,,1,1.00E-06,,,,,,,,,,,1,0,1,3.452998,1,1165.796494,5,1.17E+03
,2024-04-25,,,1,0.004001,,,,,,,,,,,,,1,33.447002,,,,,1,0.003001,,,,,,,,,,,1,0,1,984.683,1,1249.605994,6,2267.742998
,2024-04-26,1,6.835001,1,0.002001,,,,,1,2.00E-06,,,,,,,1,1.274002,,,,,1,1.00E-06,1,206.251,,,,,,,,,1,0,1,38.633005,1,854.492983,9,1107.487995
,2024-05-02,,,,,,,1,81.984991,,,,,,,,,,,,,,,,,,,,,1,9.199002,,,,,1,0,,,1,641.6744965,4,732.8584895
110506943,2024-04-18,,,1,1.00E-06,,,1,23.609001,1,0.001335,1,2.005988,,,,,1,0.011001,,,1,1130.362492,1,0.001001,,,,,1,11.237001,,,1,0.001001,1,0,1,38.04433933,1,29.45350225,12,1.23E+03
110510706,2024-03-01,,,1,0.001001,,,,,,,1,2.002977,,,,,1,0.003001,,,1,940.110983,,,,,,,,,,,,,,,1,1.00E-06,1,24.990001,6,967.107964
,2024-03-02,,,,,,,,,,,,,1,0.013001,,,,,,,1,9.379001,,,,,1,1.00E-06,,,,,,,1,0,1,2.016997,1,22.469001,6,33.878001
,2024-03-23,,,1,0.001001,,,,,1,0.008001,1,2.005988,1,0.011001,,,1,0.003001,,,1,1496.203002,,,,,1,0.001001,,,,,,,1,0,1,1.303002,1,273.1185035,10,1772.654501
,2024-04-03,,,1,0.002001,,,,,,,1,0.883989,1,0.015001,,,1,0.002001,,,1,683.997975,,,,,1,0.003001,,,,,,,1,0,1,6.332005,1,589.614013,9,1280.849986
,2024-04-05,,,1,1.00E-06,,,,,1,1.00E-06,1,2.004982,1,0.014501,1,0,1,0.001001,,,1,5.492001,,,,,1,1.00E-06,,,1,1.00E-06,,,1,0,1,12.9985015,1,27.90766367,12,4.84E+01
,2024-04-12,,,1,0.001001,,,,,1,1.00E-06,1,2.005986,1,0.012001,,,1,0.003001,,,1,219.039995,,,,,1,5.921001,,,,,,,1,0,1,133.604002,1,75.6675025,10,436.2544905
,2024-05-13,,,1,0.002001,,,,,1,0.001001,1,2.005986,1,0.014001,,,1,0.006001,,,1,111.247003,,,,,1,0.002001,,,,,,,,,1,17.865005,1,56.373004,9,187.516003
110511140,2024-05-09,,,1,1.00E-06,,,,,,,1,1.00099,,,,,1,0.005001,,,1,18.693003,,,,,,,,,,,,,1,0,1,2.090002,1,109.033004,7,1.31E+02
,2024-05-10,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,2,0
,2024-05-12,,,,,,,,,1,2.00E-06,,,1,0.046004,,,,,,,1,0,,,,,1,1.00E-06,,,,,,,1,0,1,11.322004,1,3.396501,7,1.48E+01
110542842,2024-04-07,,,1,1.00E-06,,,,,,,1,2.009983,,,1,0.987001,1,0.004001,,,1,0.499002,,,,,,,,,,,,,,,1,0.001001,1,344.121005,7,3.48E+02
,2024-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,25.597001,2,25.597001
,2024-04-18,,,1,1.00E-06,,,,,,,1,2.006984,1,4.267002,1,13.179002,1,0.003001,,,1,660.560004,,,,,1,0.001001,,,,,,,1,0,,,1,1114.651008,9,1.79E+03
,2024-04-30,,,,,1,76.030001,,,,,,,1,5.834,,,,,,,,,,,,,1,0.007001,1,24.187002,,,,,1,0,1,4.343001,1,119.233005,7,229.63401
110599769,2024-03-16,,,1,0.002001,,,,,1,0.001002,1,2.001997,,,,,,,,,,,1,0.004002,,,,,,,,,,,,,1,204.011009,1,460.764008,6,666.784019
110608390,2024-03-21,1,26.663001,1,0.002001,,,1,0.022001,1,0.0015025,1,2.040977,,,,,1,0.066003,,,1,29.950003,1,0.005002,,,,,1,10.5155015,,,1,0.001001,1,0,1,122.870503,1,94.707005,13,286.844501
110630810,2024-03-31,,,1,1.00E-06,,,,,,,1,0.479998,,,,,1,0.003001,,,1,144.0035015,,,,,,,,,,,,,1,0,1,9.216001,1,3.398001,7,1.57E+02
,2024-04-01,,,,,,,,,,,,,1,0.013001,,,,,,,,,,,,,1,0.001001,,,,,,,1,0,1,1.755001,1,6.261001,5,8.030004
110656847,2024-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,1,0
,2024-04-28,,,,,,,,,,,,,1,0.009001,,,,,,,,,,,,,1,0.001001,,,,,,,1,0,,,,,3,0.010002
110676465,2024-04-01,,,1,0.003001,,,,,1,2.00E-06,1,2.001983,,,,,1,0.649001,,,,,1,0.003002,,,,,,,,,1,0.003001,,,1,2039.433998,1,2206.803987,8,4248.897975
,2024-05-02,,,1,0.003001,,,,,1,0.001002,1,2.001996,1,0.003001,,,1,1.175001,,,,,1,1.00E-06,,,1,0.003001,,,1,0.002001,1,1.00E-06,1,0,1,110.123006,1,235.858977,12,349.170988
110689980,2024-04-09,,,,,1,12.380001,,,1,0.001001,1,2.006992,,,,,,,,,,,1,0.001001,,,,,,,,,1,1.00E-06,,,1,25.592005,1,567.857007,7,607.838008
,2024-05-02,,,,,,,,,,,1,2.003992,1,1.132001,,,,,,,,,,,,,1,0.001001,,,,,,,1,0,,,1,37.716002,5,40.852996
110728947,2024-03-22,,,,,,,,,1,0.001002,1,2.001997,1,0.013001,,,,,,,,,1,2.00E-06,,,1,0.004001,,,,,,,1,0,1,28.292006,1,13.398002,8,43.710011
,2024-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.693002,1,0.001001,,,1,0,,,1,78.427001,4,83.121004
,2024-03-26,,,1,1.00E-06,,,,,1,0.001001,,,,,,,1,0.002001,,,1,609.3494905,1,1.00E-06,,,,,,,,,,,1,0,1,28.293003,1,576.1800035,8,1.21E+03
,2024-04-30,,,,,,,,,1,1.00E-06,1,2.004989,1,0.008001,,,,,,,,,,,,,1,0.002001,,,,,1,0.001001,1,0,1,5.276002,1,1064.576005,8,1.07E+03
,2024-05-01,,,,,1,22.155001,1,58.6245015,1,0.0003343333333,,,,,,,,,,,1,111.891001,1,1.00E-06,1,36.915005,,,,,,,1,1.00E-06,1,0,1,26.171336,1,6.907668667,10,262.6648495
110730759,2024-05-01,,,,,,,,,,,1,2.014986,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,17.7010015,3,19.7159875
110833011,2024-02-26,,,1,0.003001,,,,,,,1,2.001996,1,0.001001,,,1,54.272997,,,,,,,,,1,0.002001,1,2.587001,,,,,1,0,1,1.00E-06,1,848.546974,9,907.414972
,2024-04-16,,,1,0.002001,,,,,,,1,2.000987,,,,,1,3.953001,1,91.511997,,,1,0.001001,,,,,,,,,,,1,0,1,285.289001,1,234.2809965,8,617.0389845
110864506,2024-04-24,,,,,,,,,1,2.00E-06,1,2.004986,1,0.003001,1,464.270996,,,,,1,154.434001,,,,,1,1.00E-06,,,,,,,1,0,1,559.0840015,1,7.9365015,9,1.19E+03
110945814,2024-02-25,,,1,1.00E-06,,,,,,,1,2.012995,,,,,1,0.002001,,,1,490.179002,,,,,,,,,,,,,,,1,0.001001,1,10.495001,6,5.03E+02
,2024-04-20,,,,,,,,,,,,,1,0.025001,,,,,,,,,,,,,1,0.002001,,,,,,,1,0,,,,,3,0.027002
110955118,2024-04-21,,,1,1.00E-06,,,,,1,0.001002,1,0.704989,1,0.0315015,1,289.602002,1,0.002001,,,1,487.182003,,,,,1,0.001001,,,,,,,1,0,1,3.054002,1,569.0492016,11,1.35E+03
111111110,2024-02-16,,,1,0.003001,,,,,1,2.00E-06,1,2.000989,,,,,1,0.852001,,,,,1,1.00E-06,,,,,,,,,,,1,0,1,17.72001,1,446.146667,8,466.722671
,2024-02-17,1,16.171001,1,0.002001,,,,,,,,,,,,,1,1.040002,,,,,,,,,,,,,1,0.003002,,,1,0,1,0.002001,1,212.9516657,7,230.1696727
,2024-02-22,,,,,,,1,1.513001,,,1,2.003992,1,0.028001,,,,,,,,,1,1.00E-06,,,1,0.001001,,,,,,,1,0,1,3.459002,1,0.074001,8,7.078999
,2024-02-23,1,12.793001,1,0.001001,,,,,1,0.002002,1,2.006993,1,0.042003,,,1,0.011002,,,1,1.121002,,,,,1,0.001002,,,,,,,1,0,1,12.059005,1,11.472003,11,39.509014
,2024-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,6.661997,2,6.661997
,2024-02-29,,,1,0.01533733333,,,,,1,0.0127545,1,4.7659915,,,1,5.244001,1,0.07200866667,,,1,1091.857333,1,0.014001,1,7.461001,,,1,2.374001,1,0.0210025,,,1,0,1,762.9747245,1,157.0160058,13,2031.828161
,2024-03-01,,,1,0.008002,,,,,1,0.003003,1,2.032992,1,0.023001,1,11.355001,1,0.014002,,,1,22.460004,,,,,1,0.003001,,,1,0.003001,,,1,0,1,10.532006,1,7.433003,12,53.867016
,2024-03-04,1,15.477002,1,0.025005,1,5.069001,,,1,0.006003,1,3.071491,1,1.245017,,,1,0.1177585,,,1,319.2997585,1,0.010001,1,86.312002,1,0.005002,1,4.499001,1,0.029006,,,1,0,1,15.4525065,1,333.8152525,16,784.433807
,2024-03-05,,,,,,,,,1,0.006002,,,,,1,5.760001,1,0.485035,1,3.223001,1,4297.005993,,,,,,,,,1,0.004001,,,1,0,1,299.343004,1,4471.001929,9,9076.828966
,2024-03-09,,,1,0.003001,,,,,1,2.00E-06,1,2.013994,,,,,,,,,1,251.584,1,0.003001,,,,,,,1,0.002001,,,1,0,1,241.1290005,1,301.7216647,9,796.4566642
,2024-03-11,,,,,,,,,1,0.002001,1,2.000993,1,0.016001,1,7.359003,1,0.028001,,,1,221.150011,1,0.011001,,,1,0.003001,,,,,,,1,0,1,13.8795015,1,728.584254,11,973.0337675
,2024-03-12,,,,,,,1,1.355001,1,0.02700366667,1,2.002993,1,0.001001,,,,,,,,,1,0.037002,1,3.464001,1,0.002001,,,1,0.003001,1,0.034001,1,0,1,252.772001,1,178.0656613,12,437.763667
,2024-03-13,,,,,,,,,1,0.013502,1,2.024986,1,0.030001,,,,,,,,,1,0.023002,,,1,0.001001,1,7.829001,,,,,1,0,1,102.4270075,1,68.75644833,9,181.1049488
,2024-03-14,,,,,1,9.122001,,,1,0.007001,1,2.19473625,1,0.036251,,,,,,,,,1,0.014001,,,1,0.001751,1,12.0670025,,,1,0.015001,1,0,1,52.8325025,1,131.0161274,11,207.3063747
